CONFIG,WORKER_ID,LAYER,PUBLISH_NUM,PUBLISH_TOTAL_SIZE,PUBLISH_MAX_SIZE,PUBLISH_MIN_SIZE,PUBLISH_AVG_SIZE,MSG_NUM,MSG_TOTAL_SIZE,MSG_MAX_SIZE,MSG_MIN_SIZE,MSG_AVG_SIZE,LS_NUM_TARGETS,NNZ,CHUNKS_SENT,CHUNKS_PER_TARGET,CHUNK_TOTAL_SIZE,CHUNK_MIN_SIZE,CHUNK_MAX_SIZE,CHUNK_AVG_SIZE,NNZ_SENT,NNZ_PER_TARGET,ROWS_SENT,ROWS_PER_TARGET,LAYER_DURATION
c1_1024n_8w_10000bs_queue,4,93,1,88698,88698,88698,88698,7,88698,15211,9693,12671.143,7,43136,7,1,88698,9693,15211,12671.143,171533,24504.715,509,72.71429,0.47875977
c1_1024n_8w_10000bs_queue,4,94,1,91228,91228,91228,91228,7,91228,15979,9782,13032.571,7,43136,7,1,91228,9782,15979,13032.571,153672,21953.143,456,65.14286,0.5292969
c1_1024n_8w_10000bs_queue,4,95,1,68453,68453,68453,68453,7,68453,14413,5552,9779,7,43136,7,1,68453,5552,14413,9779,100426,14346.571,298,42.57143,0.5600586
c1_1024n_8w_10000bs_queue,4,96,1,90774,90774,90774,90774,7,90774,16773,9124,12967.714,7,43136,7,1,90774,9124,16773,12967.714,154683,22097.572,459,65.57143,0.42016602
c1_1024n_8w_10000bs_queue,4,97,1,97435,97435,97435,97435,7,97435,17674,9558,13919.286,7,43136,7,1,97435,9558,17674,13919.286,171870,24552.857,510,72.85714,0.5
c1_1024n_8w_10000bs_queue,4,98,1,89424,89424,89424,89424,7,89424,15529,9669,12774.857,7,43136,7,1,89424,9669,15529,12774.857,156031,22290.143,463,66.14286,0.4404297
c1_1024n_8w_10000bs_queue,4,99,1,92796,92796,92796,92796,7,92796,16664,10379,13256.571,7,43136,7,1,92796,10379,16664,13256.571,169174,24167.715,502,71.71429,0.46881104
c1_1024n_8w_10000bs_queue,4,100,1,90392,90392,90392,90392,7,90392,16076,9858,12913.143,7,43136,7,1,90392,9858,16076,12913.143,165804,23686.285,492,70.28571,0.592041
c1_1024n_8w_10000bs_queue,4,101,1,78612,78612,78612,78612,7,78612,18820,4565,11230.286,7,43136,7,1,78612,4565,18820,11230.286,123679,17668.428,367,52.42857,0.51153564
c1_1024n_8w_10000bs_queue,4,102,1,93460,93460,93460,93460,7,93460,17145,9529,13351.429,7,43136,7,1,93460,9529,17145,13351.429,174903,24986.143,519,74.14286,0.6798096
c1_1024n_8w_10000bs_queue,4,103,1,91942,91942,91942,91942,7,91942,16929,9669,13134.571,7,43136,7,1,91942,9669,16929,13134.571,172207,24601,511,73,0.38110352
c1_1024n_8w_10000bs_queue,4,104,1,88090,88090,88090,88090,7,88090,16848,9909,12584.286,7,43136,7,1,88090,9909,16848,12584.286,156705,22386.428,465,66.42857,0.45129395
c1_1024n_8w_10000bs_queue,4,105,1,83833,83833,83833,83833,7,83833,15437,8796,11976.143,7,43136,7,1,83833,8796,15437,11976.143,149628,21375.428,444,63.42857,0.51342773
c1_1024n_8w_10000bs_queue,4,106,1,78251,78251,78251,78251,7,78251,14627,7405,11178.714,7,43136,7,1,78251,7405,14627,11178.714,159401,22771.572,473,67.57143,0.53338623
c1_1024n_8w_10000bs_queue,4,107,1,49994,49994,49994,49994,7,49994,10656,5773,7142,7,43136,7,1,49994,5773,10656,7142,105818,15116.857,314,44.857143,0.40740967
c1_1024n_8w_10000bs_queue,4,108,1,65504,65504,65504,65504,7,65504,13070,6960,9357.714,7,43136,7,1,65504,6960,13070,9357.714,158053,22579,469,67,0.46362305
c1_1024n_8w_10000bs_queue,4,109,1,70256,70256,70256,70256,7,70256,12292,8287,10036.571,7,43136,7,1,70256,8287,12292,10036.571,174903,24986.143,519,74.14286,0.48217773
c1_1024n_8w_10000bs_queue,4,110,1,66422,66422,66422,66422,7,66422,10885,8336,9488.857,7,43136,7,1,66422,8336,10885,9488.857,165467,23638.143,491,70.14286,0.47229004
c1_1024n_8w_10000bs_queue,4,111,1,65609,65609,65609,65609,7,65609,11811,7094,9372.714,7,43136,7,1,65609,7094,11811,9372.714,161760,23108.572,480,68.57143,0.4796753
c1_1024n_8w_10000bs_queue,4,112,1,67450,67450,67450,67450,7,67450,11672,7594,9635.714,7,43136,7,1,67450,7594,11672,9635.714,168163,24023.285,499,71.28571,0.44018555
c1_1024n_8w_10000bs_queue,4,113,1,46238,46238,46238,46238,7,46238,8473,4832,6605.4287,7,43136,7,1,46238,4832,8473,6605.4287,93012,13287.429,276,39.42857,0.46453857
c1_1024n_8w_10000bs_queue,4,114,1,71435,71435,71435,71435,7,71435,12312,8899,10205,7,43136,7,1,71435,8899,12312,10205,180632,25804.572,536,76.57143,0.43804932
c1_1024n_8w_10000bs_queue,4,115,1,72715,72715,72715,72715,7,72715,12517,7162,10387.857,7,43136,7,1,72715,7162,12517,10387.857,187035,26719.285,555,79.28571,0.5498047
c1_1024n_8w_10000bs_queue,4,116,1,70152,70152,70152,70152,7,70152,12371,7806,10021.714,7,43136,7,1,70152,7806,12371,10021.714,178610,25515.715,530,75.71429,0.442688
c1_1024n_8w_10000bs_queue,4,117,1,64542,64542,64542,64542,7,64542,10754,6917,9220.286,7,43136,7,1,64542,6917,10754,9220.286,155694,22242,462,66,0.4633789
c1_1024n_8w_10000bs_queue,4,118,1,68684,68684,68684,68684,7,68684,11907,7561,9812,7,43136,7,1,68684,7561,11907,9812,171196,24456.572,508,72.57143,0.44195557
c1_1024n_8w_10000bs_queue,4,119,1,56282,56282,56282,56282,7,56282,12409,5278,8040.2856,7,43136,7,1,56282,5278,12409,8040.2856,128397,18342.428,381,54.42857,0.53674316
c1_1024n_8w_10000bs_queue,5,0,0,0,0,0,0,0,0,0,0,0,1,50179,0,0,0,0,0,0,0,0,0,0,0.62683105
c1_1024n_8w_10000bs_queue,5,1,2,381218,243028,138190,190609,8,381218,52143,43079,47652.25,1,538336,8,8,381218,43079,52143,47652.25,290672,290672,32,32,0.5491333
c1_1024n_8w_10000bs_queue,5,2,1,32,32,32,32,1,32,32,32,32,1,148240,1,1,32,32,32,32,304,304,32,32,1.1289062
c1_1024n_8w_10000bs_queue,5,3,1,111769,111769,111769,111769,5,111769,35005,10689,22353.8,1,199184,5,5,111769,10689,35005,22353.8,199184,199184,128,128,0.2512207
c1_1024n_8w_10000bs_queue,5,4,1,29456,29456,29456,29456,3,29456,17568,2037,9818.667,1,87392,3,3,29456,2037,17568,9818.667,87392,87392,128,128,2.3764648
c1_1024n_8w_10000bs_queue,5,5,1,103936,103936,103936,103936,5,103936,30319,8012,20787.2,3,164080,5,1.6666666,103936,8012,30319,20787.2,142400,47466.668,112,37.333332,0.28125
c1_1024n_8w_10000bs_queue,5,6,3,485994,226253,42825,161998,14,485994,57628,6261,34713.855,7,97148,14,2,485994,6261,57628,34713.855,361157,51593.855,474,67.71429,0.8486328
c1_1024n_8w_10000bs_queue,5,7,4,880180,251785,164228,220045,12,880180,120702,7703,73348.336,7,90086,12,1.7142857,880180,7703,120702,73348.336,335581,47940.145,477,68.14286,1.1368408
c1_1024n_8w_10000bs_queue,5,8,4,855544,244678,168194,213886,9,855544,123850,19359,95060.445,7,61761,9,1.2857143,855544,19359,123850,95060.445,262457,37493.855,544,77.71429,0.91918945
c1_1024n_8w_10000bs_queue,5,9,2,445730,257944,187410,222865,7,445730,73227,54954,63675.715,7,48816,7,1,445730,54954,73227,63675.715,166668,23809.715,437,62.42857,0.8015137
c1_1024n_8w_10000bs_queue,5,10,4,653524,197868,93700,163381,7,653524,123834,74090,93360.57,7,45568,7,1,653524,74090,123834,93360.57,178712,25530.285,502,71.71429,0.8425293
c1_1024n_8w_10000bs_queue,5,11,2,485591,249966,236166,242795.5,7,485591,89939,42674,69370.14,7,44288,7,1,485591,42674,89939,69370.14,117640,16805.715,340,48.57143,0.6374512
c1_1024n_8w_10000bs_queue,5,12,2,260419,222625,38312,130468.5,7,260419,46443,30092,37202.715,7,43392,7,1,260419,30092,46443,37202.715,150516,21502.285,444,63.42857,0.62072754
c1_1024n_8w_10000bs_queue,5,13,2,341827,248517,94013,170913.5,7,341827,61489,38750,48832.43,7,43392,7,1,341827,38750,61489,48832.43,168483,24069,497,71,0.5900879
c1_1024n_8w_10000bs_queue,5,14,1,207680,207680,207680,207680,7,207680,32074,25231,29668.572,7,43210,7,1,207680,25231,32074,29668.572,188712,26958.857,559,79.85714,0.7056885
c1_1024n_8w_10000bs_queue,5,15,1,198813,198813,198813,198813,7,198813,41584,18207,28401.857,7,43136,7,1,198813,18207,41584,28401.857,177599,25371.285,527,75.28571,0.58166504
c1_1024n_8w_10000bs_queue,5,16,1,137609,137609,137609,137609,7,137609,23652,14914,19658.428,7,43136,7,1,137609,14914,23652,19658.428,178610,25515.715,530,75.71429,0.5128174
c1_1024n_8w_10000bs_queue,5,17,1,92254,92254,92254,92254,7,92254,20612,9918,13179.143,7,43136,7,1,92254,9918,20612,13179.143,115928,16561.143,344,49.142857,0.51831055
c1_1024n_8w_10000bs_queue,5,18,1,68411,68411,68411,68411,7,68411,11848,6971,9773,7,43136,7,1,68411,6971,11848,9773,157379,22482.715,467,66.71429,0.51416016
c1_1024n_8w_10000bs_queue,5,19,1,62226,62226,62226,62226,7,62226,12804,7064,8889.429,7,43136,7,1,62226,7064,12804,8889.429,154346,22049.428,458,65.42857,0.4937744
c1_1024n_8w_10000bs_queue,5,20,1,67883,67883,67883,67883,7,67883,11502,7336,9697.571,7,43136,7,1,67883,7336,11502,9697.571,171870,24552.857,510,72.85714,0.50231934
c1_1024n_8w_10000bs_queue,5,21,1,61505,61505,61505,61505,7,61505,11061,6702,8786.429,7,43136,7,1,61505,6702,11061,8786.429,150302,21471.715,446,63.714287,0.38842773
c1_1024n_8w_10000bs_queue,5,22,1,65649,65649,65649,65649,7,65649,11034,7845,9378.429,7,43136,7,1,65649,7845,11034,9378.429,166478,23782.572,494,70.57143,0.50146484
c1_1024n_8w_10000bs_queue,5,23,1,49956,49956,49956,49956,7,49956,9797,4218,7136.5713,7,43136,7,1,49956,4218,9797,7136.5713,112221,16031.571,333,47.57143,0.4845581
c1_1024n_8w_10000bs_queue,5,24,1,67904,67904,67904,67904,7,67904,12317,8009,9700.571,7,43136,7,1,67904,8009,12317,9700.571,174566,24938,518,74,0.5130615
c1_1024n_8w_10000bs_queue,5,25,1,69342,69342,69342,69342,7,69342,12932,7229,9906,7,43136,7,1,69342,7229,12932,9906,175577,25082.428,521,74.42857,0.51953125
c1_1024n_8w_10000bs_queue,5,26,1,66037,66037,66037,66037,7,66037,12231,7947,9433.857,7,43136,7,1,66037,7947,12231,9433.857,168837,24119.572,501,71.57143,0.44189453
c1_1024n_8w_10000bs_queue,5,27,1,65748,65748,65748,65748,7,65748,13294,6425,9392.571,7,43136,7,1,65748,6425,13294,9392.571,165130,23590,490,70,0.44714355
c1_1024n_8w_10000bs_queue,5,28,1,62047,62047,62047,62047,7,62047,10280,7590,8863.857,7,43136,7,1,62047,7590,10280,8863.857,154009,22001.285,457,65.28571,0.5029297
c1_1024n_8w_10000bs_queue,5,29,1,42386,42386,42386,42386,7,42386,8318,4449,6055.143,7,43136,7,1,42386,4449,8318,6055.143,85598,12228.286,254,36.285713,0.4814453
c1_1024n_8w_10000bs_queue,5,30,1,66191,66191,66191,66191,7,66191,12103,6792,9455.857,7,43136,7,1,66191,6792,12103,9455.857,169174,24167.715,502,71.71429,0.4404297
c1_1024n_8w_10000bs_queue,5,31,1,59487,59487,59487,59487,7,59487,11435,6649,8498.143,7,43136,7,1,59487,6649,11435,8498.143,144573,20653.285,429,61.285713,0.47583008
c1_1024n_8w_10000bs_queue,5,32,1,65980,65980,65980,65980,7,65980,11452,7185,9425.714,7,43136,7,1,65980,7185,11452,9425.714,165130,23590,490,70,0.52282715
c1_1024n_8w_10000bs_queue,5,33,1,59262,59262,59262,59262,7,59262,9714,7086,8466,7,43136,7,1,59262,7086,9714,8466,143562,20508.857,426,60.857143,0.46569824
c1_1024n_8w_10000bs_queue,5,34,1,71974,71974,71974,71974,7,71974,11481,8284,10282,7,43136,7,1,71974,8284,11481,10282,186698,26671.143,554,79.14286,0.4814453
c1_1024n_8w_10000bs_queue,5,35,1,54028,54028,54028,54028,7,54028,12723,5578,7718.2856,7,43136,7,1,54028,5578,12723,7718.2856,122668,17524,364,52,0.41027832
c1_1024n_8w_10000bs_queue,5,36,1,63173,63173,63173,63173,7,63173,12538,6762,9024.714,7,43136,7,1,63173,6762,12538,9024.714,157042,22434.572,466,66.57143,0.48937988
c1_1024n_8w_10000bs_queue,5,37,1,67056,67056,67056,67056,7,67056,12963,8309,9579.429,7,43136,7,1,67056,8309,12963,9579.429,172544,24649.143,512,73.14286,0.5027466
c1_1024n_8w_10000bs_queue,5,38,1,69279,69279,69279,69279,7,69279,11437,7480,9897,7,43136,7,1,69279,7480,11437,9897,177262,25323.143,526,75.14286,0.40185547
c1_1024n_8w_10000bs_queue,5,39,1,67039,67039,67039,67039,7,67039,12386,7350,9577,7,43136,7,1,67039,7350,12386,9577,170185,24312.143,505,72.14286,0.43530273
c1_1024n_8w_10000bs_queue,5,40,1,65944,65944,65944,65944,7,65944,11340,8021,9420.571,7,43136,7,1,65944,8021,11340,9420.571,167152,23878.857,496,70.85714,0.4729004
c1_1024n_8w_10000bs_queue,5,41,1,48203,48203,48203,48203,7,48203,13703,3883,6886.143,7,43136,7,1,48203,3883,13703,6886.143,103796,14828,308,44,0.4776001
c1_1024n_8w_10000bs_queue,5,42,1,67749,67749,67749,67749,7,67749,11383,7956,9678.429,7,43136,7,1,67749,7956,11383,9678.429,172881,24697.285,513,73.28571,0.5576172
c1_1024n_8w_10000bs_queue,5,43,1,60170,60170,60170,60170,7,60170,10545,6660,8595.714,7,43136,7,1,60170,6660,10545,8595.714,146258,20894,434,62,0.4227295
c1_1024n_8w_10000bs_queue,5,44,1,69143,69143,69143,69143,7,69143,11437,7080,9877.571,7,43136,7,1,69143,7080,11437,9877.571,177599,25371.285,527,75.28571,0.47601318
c1_1024n_8w_10000bs_queue,5,45,1,63397,63397,63397,63397,7,63397,10440,6667,9056.714,7,43136,7,1,63397,6667,10440,9056.714,156031,22290.143,463,66.14286,0.40093994
c1_1024n_8w_10000bs_queue,5,46,1,61955,61955,61955,61955,7,61955,11182,7905,8850.714,7,43136,7,1,61955,7905,11182,8850.714,153672,21953.143,456,65.14286,0.48156738
c1_1024n_8w_10000bs_queue,5,47,1,54030,54030,54030,54030,7,54030,13219,5502,7718.5713,7,43136,7,1,54030,5502,13219,7718.5713,124690,17812.857,370,52.857143,0.4934082
c1_1024n_8w_10000bs_queue,5,48,1,64053,64053,64053,64053,7,64053,11304,7311,9150.429,7,43136,7,1,64053,7311,11304,9150.429,162434,23204.857,482,68.85714,0.460083
c1_1024n_8w_10000bs_queue,5,49,1,65069,65069,65069,65069,7,65069,11074,6492,9295.571,7,43136,7,1,65069,6492,11074,9295.571,163445,23349.285,485,69.28571,0.52697754
c1_1024n_8w_10000bs_queue,5,50,1,64219,64219,64219,64219,7,64219,10890,7088,9174.143,7,43136,7,1,64219,7088,10890,9174.143,160412,22916,476,68,0.43640137
c1_1024n_8w_10000bs_queue,5,51,1,59233,59233,59233,59233,7,59233,10246,6847,8461.857,7,43136,7,1,59233,6847,10246,8461.857,144236,20605.143,428,61.142857,0.43572998
c1_1024n_8w_10000bs_queue,5,52,1,74886,74886,74886,74886,7,74886,12215,9062,10698,7,43136,7,1,74886,9062,12215,10698,197145,28163.572,585,83.57143,0.53796387
c1_1024n_8w_10000bs_queue,5,53,1,48708,48708,48708,48708,7,48708,10502,4530,6958.2856,7,43136,7,1,48708,4530,10502,6958.2856,106829,15261.286,317,45.285713,0.418396
c1_1024n_8w_10000bs_queue,5,54,1,67422,67422,67422,67422,7,67422,11522,8023,9631.714,7,43136,7,1,67422,8023,11522,9631.714,171870,24552.857,510,72.85714,0.40118408
c1_1024n_8w_10000bs_queue,5,55,1,59265,59265,59265,59265,7,59265,10917,6948,8466.429,7,43136,7,1,59265,6948,10917,8466.429,143899,20557,427,61,0.4781494
c1_1024n_8w_10000bs_queue,5,56,1,65161,65161,65161,65161,7,65161,11400,6757,9308.714,7,43136,7,1,65161,6757,11400,9308.714,165804,23686.285,492,70.28571,0.41662598
c1_1024n_8w_10000bs_queue,5,57,1,61771,61771,61771,61771,7,61771,11141,6925,8824.429,7,43136,7,1,61771,6925,11141,8824.429,152324,21760.572,452,64.57143,0.42266846
c1_1024n_8w_10000bs_queue,5,58,1,66810,66810,66810,66810,7,66810,11374,8074,9544.286,7,43136,7,1,66810,8074,11374,9544.286,167826,23975.143,498,71.14286,0.46887207
c1_1024n_8w_10000bs_queue,5,59,1,52880,52880,52880,52880,7,52880,10653,5811,7554.2856,7,43136,7,1,52880,5811,10653,7554.2856,121320,17331.428,360,51.42857,0.4498291
c1_1024n_8w_10000bs_queue,5,60,1,62755,62755,62755,62755,7,62755,10781,6455,8965,7,43136,7,1,62755,6455,10781,8965,156368,22338.285,464,66.28571,0.46032715
c1_1024n_8w_10000bs_queue,5,61,1,66720,66720,66720,66720,7,66720,12324,6889,9531.429,7,43136,7,1,66720,6889,12324,9531.429,167826,23975.143,498,71.14286,0.42651367
c1_1024n_8w_10000bs_queue,5,62,1,70663,70663,70663,70663,7,70663,14988,7827,10094.714,7,43136,7,1,70663,7827,14988,10094.714,162097,23156.715,481,68.71429,0.51538086
c1_1024n_8w_10000bs_queue,5,63,1,60515,60515,60515,60515,7,60515,9831,6880,8645,7,43136,7,1,60515,6880,9831,8645,149628,21375.428,444,63.42857,0.39697266
c1_1024n_8w_10000bs_queue,5,64,1,64302,64302,64302,64302,7,64302,11875,7139,9186,7,43136,7,1,64302,7139,11875,9186,161086,23012.285,478,68.28571,0.5197754
c1_1024n_8w_10000bs_queue,5,65,1,43726,43726,43726,43726,7,43726,7620,4691,6246.5713,7,43136,7,1,43726,4691,7620,6246.5713,90316,12902.286,268,38.285713,0.3982544
c1_1024n_8w_10000bs_queue,5,66,1,67644,67644,67644,67644,7,67644,11706,7719,9663.429,7,43136,7,1,67644,7719,11706,9663.429,173555,24793.572,515,73.57143,0.44049072
c1_1024n_8w_10000bs_queue,5,67,1,70901,70901,70901,70901,7,70901,12060,7823,10128.714,7,43136,7,1,70901,7823,12060,10128.714,183328,26189.715,544,77.71429,0.60131836
c1_1024n_8w_10000bs_queue,5,68,1,63065,63065,63065,63065,7,63065,12256,7254,9009.286,7,43136,7,1,63065,7254,12256,9009.286,156705,22386.428,465,66.42857,0.4552002
c1_1024n_8w_10000bs_queue,5,69,1,67275,67275,67275,67275,7,67275,12551,7191,9610.714,7,43136,7,1,67275,7191,12551,9610.714,172544,24649.143,512,73.14286,0.5187378
c1_1024n_8w_10000bs_queue,5,70,1,63394,63394,63394,63394,7,63394,11599,7820,9056.286,7,43136,7,1,63394,7820,11599,9056.286,158727,22675.285,471,67.28571,0.46136475
c1_1024n_8w_10000bs_queue,5,71,1,54684,54684,54684,54684,7,54684,11380,5242,7812,7,43136,7,1,54684,5242,11380,7812,126038,18005.428,374,53.42857,0.3852539
c1_1024n_8w_10000bs_queue,5,72,1,66302,66302,66302,66302,7,66302,11317,7672,9471.714,7,43136,7,1,66302,7672,11317,9471.714,167489,23927,497,71,0.55493164
c1_1024n_8w_10000bs_queue,5,73,1,71750,71750,71750,71750,7,71750,11675,6835,10250,7,43136,7,1,71750,6835,11675,10250,187372,26767.428,556,79.42857,0.5402832
c1_1024n_8w_10000bs_queue,5,74,1,69829,69829,69829,69829,7,69829,12321,8675,9975.571,7,43136,7,1,69829,8675,12321,9975.571,181306,25900.857,538,76.85714,0.491333
c1_1024n_8w_10000bs_queue,5,75,1,64974,64974,64974,64974,7,64974,13304,7085,9282,7,43136,7,1,64974,7085,13304,9282,162771,23253,483,69,0.43969727
c1_1024n_8w_10000bs_queue,5,76,1,65284,65284,65284,65284,7,65284,10715,7328,9326.286,7,43136,7,1,65284,7328,10715,9326.286,165804,23686.285,492,70.28571,0.48486328
c1_1024n_8w_10000bs_queue,5,77,1,56178,56178,56178,56178,7,56178,10956,5713,8025.4287,7,43136,7,1,56178,5713,10956,8025.4287,131767,18823.857,391,55.857143,0.45178223
c1_1024n_8w_10000bs_queue,5,78,1,66730,66730,66730,66730,7,66730,12342,8115,9532.857,7,43136,7,1,66730,8115,12342,9532.857,170185,24312.143,505,72.14286,0.49749756
c1_1024n_8w_10000bs_queue,5,79,1,71142,71142,71142,71142,7,71142,13126,8551,10163.143,7,43136,7,1,71142,8551,13126,10163.143,184676,26382.285,548,78.28571,0.46264648
c1_1024n_8w_10000bs_queue,5,80,1,67259,67259,67259,67259,7,67259,11548,7525,9608.429,7,43136,7,1,67259,7525,11548,9608.429,170185,24312.143,505,72.14286,0.5366211
c1_1024n_8w_10000bs_queue,5,81,1,66220,66220,66220,66220,7,66220,10405,8502,9460,7,43136,7,1,66220,8502,10405,9460,168163,24023.285,499,71.28571,0.47509766
c1_1024n_8w_10000bs_queue,5,82,1,62287,62287,62287,62287,7,62287,10541,7647,8898.143,7,43136,7,1,62287,7647,10541,8898.143,151987,21712.428,451,64.42857,0.42797852
c1_1024n_8w_10000bs_queue,5,83,1,38664,38664,38664,38664,7,38664,6987,3943,5523.4287,7,43136,7,1,38664,3943,6987,5523.4287,74477,10639.571,221,31.571428,0.32409668
c1_1024n_8w_10000bs_queue,5,84,1,66219,66219,66219,66219,7,66219,12272,7468,9459.857,7,43136,7,1,66219,7468,12272,9459.857,167152,23878.857,496,70.85714,0.41662598
c1_1024n_8w_10000bs_queue,5,85,1,66568,66568,66568,66568,7,66568,11636,7127,9509.714,7,43136,7,1,66568,7127,11636,9509.714,168837,24119.572,501,71.57143,0.5076904
c1_1024n_8w_10000bs_queue,5,86,1,72011,72011,72011,72011,7,72011,11688,8808,10287.286,7,43136,7,1,72011,8808,11688,10287.286,187035,26719.285,555,79.28571,0.54071045
c1_1024n_8w_10000bs_queue,5,87,1,61627,61627,61627,61627,7,61627,11844,6653,8803.857,7,43136,7,1,61627,6653,11844,8803.857,150976,21568,448,64,0.4494629
c1_1024n_8w_10000bs_queue,5,88,1,58065,58065,58065,58065,7,58065,10983,6227,8295,7,43136,7,1,58065,6227,10983,8295,139181,19883,413,59,0.46984863
c1_1024n_8w_10000bs_queue,5,89,1,64325,64325,64325,64325,7,64325,13489,4387,9189.286,7,43136,7,1,64325,4387,13489,9189.286,162097,23156.715,481,68.71429,0.48937988
c1_1024n_8w_10000bs_queue,5,90,1,65184,65184,65184,65184,7,65184,10833,8218,9312,7,43136,7,1,65184,8218,10833,9312,164793,23541.857,489,69.85714,0.51049805
c1_1024n_8w_10000bs_queue,5,91,1,67254,67254,67254,67254,7,67254,11649,7551,9607.714,7,43136,7,1,67254,7551,11649,9607.714,171870,24552.857,510,72.85714,0.5440674
c1_1024n_8w_10000bs_queue,5,92,1,67183,67183,67183,67183,7,67183,12441,6827,9597.571,7,43136,7,1,67183,6827,12441,9597.571,170522,24360.285,506,72.28571,0.46063232
c1_1024n_8w_10000bs_queue,5,93,1,62729,62729,62729,62729,7,62729,12969,5889,8961.286,7,43136,7,1,62729,5889,12969,8961.286,154346,22049.428,458,65.42857,0.4708252
c1_1024n_8w_10000bs_queue,5,94,1,66494,66494,66494,66494,7,66494,12554,7357,9499.143,7,43136,7,1,66494,7357,12554,9499.143,145247,20749.572,431,61.57143,0.45770264
c1_1024n_8w_10000bs_queue,5,95,1,47184,47184,47184,47184,7,47184,9831,4551,6740.5713,7,43136,7,1,47184,4551,9831,6740.5713,102111,14587.286,303,43.285713,0.50268555
c1_1024n_8w_10000bs_queue,5,96,1,59942,59942,59942,59942,7,59942,11385,6923,8563.143,7,43136,7,1,59942,6923,11385,8563.143,145584,20797.715,432,61.714287,0.49072266
c1_1024n_8w_10000bs_queue,5,97,1,67677,67677,67677,67677,7,67677,11810,6498,9668.143,7,43136,7,1,67677,6498,11810,9668.143,174229,24889.857,517,73.85714,0.522583
c1_1024n_8w_10000bs_queue,5,98,1,66056,66056,66056,66056,7,66056,12387,6840,9436.571,7,43136,7,1,66056,6840,12387,9436.571,168163,24023.285,499,71.28571,0.47937012
c1_1024n_8w_10000bs_queue,5,99,1,72717,72717,72717,72717,7,72717,12416,9344,10388.143,7,43136,7,1,72717,9344,12416,10388.143,189057,27008.143,561,80.14286,0.4633789
c1_1024n_8w_10000bs_queue,5,100,1,67241,67241,67241,67241,7,67241,10983,7730,9605.857,7,43136,7,1,67241,7730,10983,9605.857,170859,24408.428,507,72.42857,0.46606445
c1_1024n_8w_10000bs_queue,5,101,1,54911,54911,54911,54911,7,54911,12031,5046,7844.4287,7,43136,7,1,54911,5046,12031,7844.4287,127723,18246.143,379,54.142857,0.5159912
c1_1024n_8w_10000bs_queue,5,102,1,64017,64017,64017,64017,7,64017,12857,6795,9145.286,7,43136,7,1,64017,6795,12857,9145.286,158727,22675.285,471,67.28571,0.4468994
c1_1024n_8w_10000bs_queue,5,103,1,68005,68005,68005,68005,7,68005,12463,7698,9715,7,43136,7,1,68005,7698,12463,9715,172207,24601,511,73,0.4753418
c1_1024n_8w_10000bs_queue,5,104,1,67914,67914,67914,67914,7,67914,12378,6885,9702,7,43136,7,1,67914,6885,12378,9702,173555,24793.572,515,73.57143,0.5415039
c1_1024n_8w_10000bs_queue,5,105,1,58698,58698,58698,58698,7,58698,10675,6400,8385.429,7,43136,7,1,58698,6400,10675,8385.429,141877,20268.143,421,60.142857,0.43676758
c1_1024n_8w_10000bs_queue,5,106,1,64734,64734,64734,64734,7,64734,10621,8091,9247.714,7,43136,7,1,64734,8091,10621,9247.714,162434,23204.857,482,68.85714,0.50341797
c1_1024n_8w_10000bs_queue,5,107,1,52227,52227,52227,52227,7,52227,9563,5866,7461,7,43136,7,1,52227,5866,9563,7461,118961,16994.428,353,50.42857,0.5227051
c1_1024n_8w_10000bs_queue,5,108,1,62009,62009,62009,62009,7,62009,10477,7439,8858.429,7,43136,7,1,62009,7439,10477,8858.429,154346,22049.428,458,65.42857,0.4874878
c1_1024n_8w_10000bs_queue,5,109,1,68757,68757,68757,68757,7,68757,11426,7544,9822.429,7,43136,7,1,68757,7544,11426,9822.429,176588,25226.857,524,74.85714,0.51104736
c1_1024n_8w_10000bs_queue,5,110,1,69419,69419,69419,69419,7,69419,11758,7631,9917,7,43136,7,1,69419,7631,11758,9917,177599,25371.285,527,75.28571,0.44995117
c1_1024n_8w_10000bs_queue,5,111,1,73023,73023,73023,73023,7,73023,15245,7755,10431.857,7,43136,7,1,73023,7755,15245,10431.857,168837,24119.572,501,71.57143,0.44055176
c1_1024n_8w_10000bs_queue,5,112,1,69867,69867,69867,69867,7,69867,13039,7222,9981,7,43136,7,1,69867,7222,13039,9981,180295,25756.428,535,76.42857,0.4841919
c1_1024n_8w_10000bs_queue,5,113,1,52726,52726,52726,52726,7,52726,11887,4729,7532.2856,7,43136,7,1,52726,4729,11887,7532.2856,118961,16994.428,353,50.42857,0.49719238
c1_1024n_8w_10000bs_queue,5,114,1,67701,67701,67701,67701,7,67701,11359,6906,9671.571,7,43136,7,1,67701,6906,11359,9671.571,172544,24649.143,512,73.14286,0.47491455
c1_1024n_8w_10000bs_queue,5,115,1,65064,65064,65064,65064,7,65064,12566,6699,9294.857,7,43136,7,1,65064,6699,12566,9294.857,164119,23445.572,487,69.57143,0.46691895
c1_1024n_8w_10000bs_queue,5,116,1,72418,72418,72418,72418,7,72418,11974,8053,10345.429,7,43136,7,1,72418,8053,11974,10345.429,189731,27104.428,563,80.42857,0.493042
